"","repo_id","parent_id","full_name","counter","percentage","ALL","X0.75","X0.5","X0.25","X1.Commit"
"1039",11356049,"2367496","Banno/android-times-square","0",0,"Hard","Hard","Hard","Hard","Hard"
"1040",24177462,"2367496","niqo01/android-times-square","15",0.47,"Hard","Hard","Hard","Social","Social"
"1041",54469420,"2367496","albertovecina/android-times-square","2",1,"Social","Social","Social","Social","Social"
"1042",74086759,"2367496","konciergeMD/accolade-calendar-android","2",0.4,"Hard","Hard","Hard","Social","Social"
"1043",75969792,"2367496","shashpash/android-times-square","2",0.25,"Hard","Hard","Hard","Social","Social"
"1044",104466435,"2367496","kayalardanmehmet/android-times-square","5",0.36,"Hard","Hard","Hard","Social","Social"
"1045",137213944,"2367496","juniarta/android-times-square","0",0,"Hard","Hard","Hard","Hard","Hard"
"1046",9645112,"3159585","bkerler/jadx","1",0.05,"Hard","Hard","Hard","Hard","Social"
"1047",11439896,"3159585","NeoSpb/jadx","15",1,"Social","Social","Social","Social","Social"
"1048",19878678,"3159585","jpstotz/jadx","45",1,"Social","Social","Social","Social","Social"
"1049",41662568,"3159585","ekapujiw2002/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1050",43906417,"3159585","dstmath/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1051",50565262,"3159585","stirante/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1052",52051258,"3159585","M1kep/jadx","1",1,"Social","Social","Social","Social","Social"
"1053",66789962,"3159585","prife/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1054",92784560,"3159585","shangjia/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1055",97935024,"3159585","asviridenko/jadx","19",0.49,"Hard","Hard","Hard","Social","Social"
"1056",104696315,"3159585","asmblur/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1057",105005564,"3159585","LLcat1217/jadx","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1058",106783216,"3159585","liu12151407/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1059",134526815,"3159585","holylance/jadx","0",0,"Hard","Hard","Hard","Hard","Hard"
"1060",3886384,"3449537","twotoasters/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1061",4233068,"3449537","jdegroot/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1062",4259495,"3449537","jpardogo/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1063",4543425,"3449537","fstech/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1064",5105623,"3449537","Philio/PagerSlidingTabStrip","3",1,"Social","Social","Social","Social","Social"
"1065",5210578,"3449537","doubleencore/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1066",12184521,"3449537","netcosports/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1067",14750576,"3449537","Flutterbee/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1068",25197191,"3449537","flyfly121/PagerSlidingTabStrip","0",0,"Hard","Hard","Hard","Hard","Hard"
"1069",50989638,"3449537","carles-mallafre/PagerSlidingTabStrip","2",0.5,"Hard","Hard","Social","Social","Social"
"1070",16400792,"4140044","Backelite/sonar-objective-c","40",0.23,"Hard","Hard","Hard","Hard","Social"
"1071",20586800,"4140044","agh92/sonar-objective-c","0",0,"Hard","Hard","Hard","Hard","Hard"
"1072",45899463,"4140044","mirkoluchi/sonar-objective-c","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1073",48257107,"4140044","johnbaker/sonar-objective-c","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1074",50786953,"4140044","leverdeterre/sonar-objective-c","4",1,"Social","Social","Social","Social","Social"
"1075",51035504,"4140044","pmwheatley/sonar-objective-c","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1076",59020573,"4140044","macostea/sonar-objective-c","3",1,"Social","Social","Social","Social","Social"
"1077",76459597,"4140044","suculent/sonar-objective-c","0",0,"Hard","Hard","Hard","Hard","Hard"
"1078",104358412,"4140044","trilogy-group/sonar-objective-c","0",0,"Hard","Hard","Hard","Hard","Hard"
"1079",2270913,"4386034","pratham2003/BungeeCord","6",0.75,"Hard","Social","Social","Social","Social"
"1080",2822413,"4386034","roblabla/BungeeCord","16",0.94,"Hard","Social","Social","Social","Social"
"1081",3711940,"4386034","LegionServers/BungeeCord","14",1,"Social","Social","Social","Social","Social"
"1082",4870744,"4386034","TheUnnamedDude/BungeeCord","1",0.01,"Hard","Hard","Hard","Hard","Social"
"1083",5350652,"4386034","yawkat/BungeeCord","25",1,"Social","Social","Social","Social","Social"
"1084",7141228,"4386034","prplz/BungeeCord","1",0.5,"Hard","Hard","Social","Social","Social"
"1085",7196711,"4386034","PunKeel/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1086",7749091,"4386034","BlueAnanas/BungeeCord","4",1,"Social","Social","Social","Social","Social"
"1087",9949955,"4386034","DontDisturb/BungeeCord","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1088",10361709,"4386034","Unlimitedworld/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1089",10888553,"4386034","James137137/BungeeCord","23",0.27,"Hard","Hard","Hard","Social","Social"
"1090",14558535,"4386034","Foorack/BungeeCord","1",1,"Social","Social","Social","Social","Social"
"1091",14700918,"4386034","Janmm14/BungeeCord","8",1,"Social","Social","Social","Social","Social"
"1092",16299353,"4386034","dentmaged/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1093",17990326,"4386034","krillr/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1094",20104151,"4386034","KookykraftMC/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1095",23888517,"4386034","Dimatert9/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1096",30507286,"4386034","Black-Hole/BungeeCord","8",1,"Social","Social","Social","Social","Social"
"1097",32905330,"4386034","clankstar/BungeeCord","5",0.56,"Hard","Hard","Social","Social","Social"
"1098",32987863,"4386034","hexagonmc/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1099",47463871,"4386034","WolverinDEV/BungeeCord","2",0.13,"Hard","Hard","Hard","Hard","Social"
"1100",47609819,"4386034","caoli5288/bungee","1",0.03,"Hard","Hard","Hard","Hard","Social"
"1101",48638069,"4386034","Mystiflow/BungeeCord","57",1,"Social","Social","Social","Social","Social"
"1102",58231156,"4386034","1bytee/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1103",58916443,"4386034","SimplyRin/BungeeCord","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1104",63748723,"4386034","Dawn-MC/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1105",65114857,"4386034","Stonebound/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1106",66117802,"4386034","smessie/BungeeCord","1",0.1,"Hard","Hard","Hard","Hard","Social"
"1107",66631658,"4386034","sgdc3/BungeeCord","2",0.67,"Hard","Hard","Social","Social","Social"
"1108",66657366,"4386034","dogboy21/BungeeCord","1",0.33,"Hard","Hard","Hard","Social","Social"
"1109",70917142,"4386034","popcorn9499/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1110",71527380,"4386034","MinelandTeam/BungeeCord","1",0.33,"Hard","Hard","Hard","Social","Social"
"1111",84918201,"4386034","DevJul1an/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1112",89011896,"4386034","Fejm/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1113",102066931,"4386034","Leymooo/BungeeCord","3",0.01,"Hard","Hard","Hard","Hard","Social"
"1114",103098950,"4386034","NayXegp/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1115",103340133,"4386034","SimonOrJ/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1116",105181569,"4386034","xxDark/BungeeCord","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1117",129644221,"4386034","frebib/BungeeCord","0",0,"Hard","Hard","Hard","Hard","Hard"
"1118",132963840,"4386034","Bakalexis/BungeeCord","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1119",137062716,"4386034","D4rthS1d10u5/BungeeCord","1",1,"Social","Social","Social","Social","Social"
"1120",4391699,"4391700","sjudd/glide","51",1,"Social","Social","Social","Social","Social"
"1121",8385076,"4391700","nemphys/glide","2",0.4,"Hard","Hard","Hard","Social","Social"
"1122",11612902,"4391700","TWiStErRob/glide","128",1,"Social","Social","Social","Social","Social"
"1123",18458749,"4391700","crabfang/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1124",18725120,"4391700","Tolriq/glide","7",0.7,"Hard","Hard","Social","Social","Social"
"1125",19592406,"4391700","halzhang/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1126",20617456,"4391700","TonyTangAndroid/glide","2",0.22,"Hard","Hard","Hard","Hard","Social"
"1127",21326203,"4391700","airbnb/glide","5",1,"Social","Social","Social","Social","Social"
"1128",33571575,"4391700","jivesoftware/glide","1",1,"Social","Social","Social","Social","Social"
"1129",38007994,"4391700","captainJeck/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1130",63895045,"4391700","lingfeng0303/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1131",63971074,"4391700","creativehothouse/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1132",71237289,"4391700","Muyangmin/glide","9",1,"Social","Social","Social","Social","Social"
"1133",72349918,"4391700","AlanCowap/glide","1",0.25,"Hard","Hard","Hard","Social","Social"
"1134",72673702,"4391700","AndroidKotlinID/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1135",75170150,"4391700","stephanenicolas/glide","6",1,"Social","Social","Social","Social","Social"
"1136",86958307,"4391700","aw691190716/glide","0",0,"Hard","Hard","Hard","Hard","Hard"
"1137",93363107,"4391700","ckrgithub/glide","4",0.22,"Hard","Hard","Hard","Hard","Social"
"1138",107779829,"4391700","phxnirvana/glide","1",0.5,"Hard","Hard","Social","Social","Social"
"1139",304373,"4952332","chrisjs/spring-batch","81",1,"Social","Social","Social","Social","Social"
"1140",911944,"4952332","tvaughan77/spring-batch","1",1,"Social","Social","Social","Social","Social"
"1141",980566,"4952332","mminella/spring-batch","124",1,"Social","Social","Social","Social","Social"
"1142",1066415,"4952332","garyrussell/spring-batch","29",1,"Social","Social","Social","Social","Social"
"1143",1547317,"4952332","joshlong/spring-batch","20",1,"Social","Social","Social","Social","Social"
"1144",1804799,"4952332","juzerali/spring-batch","32",1,"Social","Social","Social","Social","Social"
"1145",2267037,"4952332","willschipp/spring-batch","14",1,"Social","Social","Social","Social","Social"
"1146",3771914,"4952332","kktuax/spring-batch","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1147",8438566,"4952332","ollie314/spring-batch","0",0,"Hard","Hard","Hard","Hard","Hard"
"1148",9357034,"4952332","mouyang/spring-batch","9",1,"Social","Social","Social","Social","Social"
"1149",26946365,"4952332","yge45/spring-batch","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1150",33590654,"4952332","arindamray1982/spring-batch","9",0.69,"Hard","Hard","Social","Social","Social"
"1151",49100589,"4952332","VonUniGE/spring-batch","1",0.5,"Hard","Hard","Social","Social","Social"
"1152",50902154,"4952332","zmyer/spring-batch","1",0.5,"Hard","Hard","Social","Social","Social"
"1153",76947419,"4952332","benas/spring-batch","87",1,"Social","Social","Social","Social","Social"
"1154",111189138,"4952332","dimitrisli/spring-batch","10",1,"Social","Social","Social","Social","Social"
"1155",3431372,"5407976","stephankoelle/aws-maven","2",0.29,"Hard","Hard","Hard","Social","Social"
"1156",6486908,"5407976","hoernelepoqde/aws-maven","7",1,"Social","Social","Social","Social","Social"
"1157",15207713,"5407976","ElectronicRemedy/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1158",33286725,"5407976","Yleisradio/aws-maven","29",0.4,"Hard","Hard","Hard","Social","Social"
"1159",37940015,"5407976","zalando-incubator/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1160",38723984,"5407976","HubSpot/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1161",61102245,"5407976","verygoodsecurity/aws-maven","4",0.22,"Hard","Hard","Hard","Hard","Social"
"1162",79798011,"5407976","VolodymyrOrlov/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1163",88419165,"5407976","platform-team/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1164",95522405,"5407976","citrus-international/aws-maven","0",0,"Hard","Hard","Hard","Hard","Hard"
"1165",25010844,"5720337","jjtParadox/ArsMagica2","66",0.12,"Hard","Hard","Hard","Hard","Social"
"1166",25235720,"5720337","DoomFruit/ArsMagica2","72",1,"Social","Social","Social","Social","Social"
"1167",29222229,"5720337","LemADEC/ArsMagica2","27",0.9,"Hard","Social","Social","Social","Social"
"1168",30350822,"5720337","Bluexin/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1169",32018936,"5720337","EdwinMindcraft/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1170",32294426,"5720337","TheIcyOne/ArsMagica2","20",0.83,"Hard","Social","Social","Social","Social"
"1171",49145324,"5720337","Growlith1223/ArsMagica2","2",1,"Social","Social","Social","Social","Social"
"1172",53414968,"5720337","Orinion/ArsMagica2","28",0.93,"Hard","Social","Social","Social","Social"
"1173",54001014,"5720337","ProfHugo/ArsMagica2","7",0.41,"Hard","Hard","Hard","Social","Social"
"1174",56184844,"5720337","camilla-ett/ArsMagica2","11",0.11,"Hard","Hard","Hard","Hard","Social"
"1175",60257333,"5720337","D-Inc/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1176",68124567,"5720337","forestbat/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1177",71371438,"5720337","curscascis/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1178",86011689,"5720337","CDAGaming/ArsMagica2","3",1,"Social","Social","Social","Social","Social"
"1179",90484254,"5720337","Mishin870/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1180",102879571,"5720337","811Alex/ArsMagica2","0",0,"Hard","Hard","Hard","Hard","Hard"
"1181",6124076,"6494034","mrosseel/bitcoinj","4",0.8,"Hard","Social","Social","Social","Social"
"1182",6456218,"6494034","HashEngineering/digitalcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1183",6494033,"6494034","TheBlueMatt/bitcoinj","36",0.97,"Hard","Social","Social","Social","Social"
"1184",7103931,"6494034","langerhans/dogecoinj-new","1",0.02,"Hard","Hard","Hard","Hard","Social"
"1185",7190444,"6494034","Litecoin-Java/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1186",7401310,"6494034","keystore00/monacoinj-new","0",0,"Hard","Hard","Hard","Hard","Hard"
"1187",7428914,"6494034","zeta-dev/zetacoinj","5",0.08,"Hard","Hard","Hard","Hard","Social"
"1188",7516062,"6494034","simondlr/bitcoinj","1",1,"Social","Social","Social","Social","Social"
"1189",7787171,"6494034","worldcoinproject/worldcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1190",7864987,"6494034","schildbach/bitcoinj","365",1,"Social","Social","Social","Social","Social"
"1191",7896136,"6494034","msgilligan/bitcoinj","53",1,"Social","Social","Social","Social","Social"
"1192",8149617,"6494034","Nite69/bitcoinj-scrypt","0",0,"Hard","Hard","Hard","Hard","Hard"
"1193",9243611,"6494034","jjculber/defcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1194",9625066,"6494034","negedzuregal/bitcoinj","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1195",9815528,"6494034","troggy/bitcoinj","35",1,"Social","Social","Social","Social","Social"
"1196",10118072,"6494034","mackler/bitcoinj","12",1,"Social","Social","Social","Social","Social"
"1197",10230620,"6494034","oscarguindzberg/bitcoinj","52",1,"Social","Social","Social","Social","Social"
"1198",10245878,"6494034","mikehearn/bitcoinj","29",1,"Social","Social","Social","Social","Social"
"1199",10540646,"6494034","strawpay/bitcoinj","23",1,"Social","Social","Social","Social","Social"
"1200",11050187,"6494034","kmels/bitcoinj","10",1,"Social","Social","Social","Social","Social"
"1201",11213799,"6494034","MeshCollider/omnicoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1202",11590114,"6494034","bitsquare/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1203",11840755,"6494034","wlk/bitcoinj","10",1,"Social","Social","Social","Social","Social"
"1204",11993238,"6494034","MazaCoin/mazacoinj-new","0",0,"Hard","Hard","Hard","Hard","Hard"
"1205",11993258,"6494034","Skirmant/mazacoinj-new","1",1,"Social","Social","Social","Social","Social"
"1206",12901872,"6494034","bitcoin-solutions/bitcoinj-alice","0",0,"Hard","Hard","Hard","Hard","Hard"
"1207",13915831,"6494034","viacoin/viacoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1208",15298156,"6494034","VishalRao/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1209",16252090,"6494034","greenaddress/bitcoinj","1",0.5,"Hard","Hard","Social","Social","Social"
"1210",20021115,"6494034","stonecoldpat/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1211",21461389,"6494034","dexX7/bitcoinj","2",1,"Social","Social","Social","Social","Social"
"1212",21535122,"6494034","amichair/bitcoinj","18",1,"Social","Social","Social","Social","Social"
"1213",41926860,"6494034","dan-da/bitcoinj","7",0.12,"Hard","Hard","Hard","Hard","Social"
"1214",42866135,"6494034","paulminer/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1215",49915083,"6494034","tbrannt/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1216",51575090,"6494034","bostjans/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1217",53091223,"6494034","uniquid/bitcoinj","22",0.19,"Hard","Hard","Hard","Hard","Social"
"1218",63466236,"6494034","sjvs/bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1219",65105534,"6494034","rsksmart/bitcoinj","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"1220",65175134,"6494034","saulbein/bitcoinj","3",0.5,"Hard","Hard","Social","Social","Social"
"1221",65759692,"6494034","GENERALBYTESCOM/litecoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1222",66153004,"6494034","jonathanraes/digital-voting-pass-bitcoinj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1223",66803375,"6494034","globaltoken/globaltokenj","0",0,"Hard","Hard","Hard","Hard","Hard"
"1224",67024773,"6494034","natzei/bitcoinj","24",1,"Social","Social","Social","Social","Social"
"1225",72047017,"6494034","woodywang/bitcoincashj","3",0.19,"Hard","Hard","Hard","Hard","Social"
"1226",72655891,"6494034","ACINQ/bitcoinj","27",1,"Social","Social","Social","Social","Social"
"1227",74105093,"6494034","Stash-Crypto/bitcoincashj","0",0,"Hard","Hard","Hard","Hard","Hard"
