repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope,activity_new_ALL
29167405,1434458,2,13742082,1,1,1277,0,1,0,3,2,2,0,381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003915427,6,0,1466,7,Short-Low,Positive,0.026608182,Hard
29167993,2165195,1,NULL,NULL,0,1277,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.060297572,3,0,1117,103,Long-Low,Negative,0.076005087,Hard
29168006,17991525,1,NULL,NULL,0,1278,0,0,0,3,1,0,35,1162,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.006259781,6,0,843,8,Long-Low,Positive,0.252978138,Hard
29204200,15921359,1,29204200,0,1,1282,11,5,1,3,1,0,0,223,0,5,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,464,0.361934477,2,1,697,4,Long-Heavy,Positive,0.263629579,Hard
29222229,5720337,1,NULL,NULL,0,1282,1,0,0,2,2,0,3,80,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.017160686,4,0,888,32,Long-Low,Positive,0.123802658,Hard
29326570,11474326,1,NULL,NULL,0,1282,0,0,0,3,3,1,10,1458,0,92,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0.159906396,2,0,1000.5,11,Long-Heavy,Positive,0.280259014,Hard
29357308,10425739,1,NULL,NULL,0,1279,0,0,0,2,1,0,0,885,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001563722,6,0.6,951,9,Long-Low,Positive,0.433635598,Hard
29371105,28178404,1,NULL,NULL,0,1295,0,0,0,2,1,0,10,2324,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004633205,6,0.75,792,7,Long-Low,Negative,0.398146043,Hard
29668662,17991525,1,NULL,NULL,0,1283,1,1,1,3,2,1,0,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.077162899,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
29747789,17991525,1,NULL,NULL,0,1270,1,0,0,3,1,0,0,3,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.046456693,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
29878800,5874,1,NULL,NULL,0,1265,1,0,0,2,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.079051383,3,0.928571429,2348,29.5,Short-Heavy,Negative,0.09721675,Hard
29974755,17991525,1,NULL,NULL,0,1263,0,0,0,2,0,2,0,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.080760095,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
30057942,17991525,1,NULL,NULL,0,1260,0,0,0,2,1,0,0,241,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004761905,6,0,843,8,Long-Low,Positive,0.252978138,Hard
30070454,28178404,1,NULL,NULL,0,1308,0,0,0,2,2,0,0,283,0,8,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.005351682,6,0,792,7,Long-Low,Negative,0.398146043,Hard
30140636,17991525,1,NULL,NULL,0,1258,0,0,0,2,0,0,0,1,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001589825,6,0,843,8,Long-Low,Positive,0.252978138,Hard
30282561,7295625,1,30282561,0,1,1252,3,0,0,2,1,0,0,2,0,14,0,167,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.068690096,3,0.363636364,1064,62,Long-Heavy,Positive,0.562479841,Hard
30350822,5720337,1,NULL,NULL,0,1250,0,1,0,4,3,1,4,224,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.024,4,0.666666667,888,32,Long-Low,Positive,0.123802658,Hard
30371300,97582,1,30371300,0,1,2266,54,87,5,43,27,8,2,487,8,21,18,113,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0.432921447,2,0.878787879,1859,31.5,Long-Heavy,Positive,0.153062659,Hard
30464144,17991525,1,NULL,NULL,0,1246,1,0,0,2,0,2,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.010433387,4,0,843,8,Long-Heavy,Positive,0.252978138,Hard
30571398,17991525,1,NULL,NULL,0,1242,0,0,0,2,2,0,2,223,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.010466989,4,0,843,8,Long-Heavy,Positive,0.252978138,Hard
30809457,15060,2,NULL,NULL,0,1237,0,0,0,2,0,1,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001616815,6,1,1850.5,19.5,Short-Low,Positive,0.036498539,Hard
30822766,17991525,1,NULL,NULL,0,1236,0,0,0,2,2,0,0,202,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.068770227,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
30838720,30777963,1,NULL,NULL,0,1615,1,0,0,4,4,0,17,451,0,217,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0.186996904,2,0.96,834,35,Long-Heavy,Positive,0.282871923,Hard
30936224,30777963,1,NULL,NULL,0,1833,9,2,1,2,2,0,6,106,0,126,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0.145662848,2,0.973684211,834,35,Long-Heavy,Positive,0.282871923,Hard
30974450,17991525,1,NULL,NULL,0,1229,0,0,0,2,2,0,12,290,0,36,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.087062653,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
31062067,13874,1,NULL,NULL,0,1230,0,0,0,5,1,1,0,340,6,4,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.055284553,3,0.733333333,691,13,Long-Heavy,Positive,0.146874322,Hard
31105284,30777963,1,NULL,NULL,0,1375,1,0,0,2,2,0,3,214,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.011636364,4,0.975,834,35,Long-Low,Positive,0.282871923,Hard
31112034,30777963,1,NULL,NULL,0,1624,7,3,1,3,3,0,1,214,0,89,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0.232142857,2,0.975,834,35,Long-Heavy,Positive,0.282871923,Hard
31284534,30777963,1,NULL,NULL,0,1225,6,1,0,2,2,0,0,205,5,23,0,192,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0.17877551,2,0.975,834,35,Long-Heavy,Positive,0.282871923,Hard
31299445,30777963,1,NULL,NULL,0,1224,43,31,7,4,4,0,2,1089,19,36,0,189,6,0,8,17,53,6,66,54,15,0,56,2,18,1,15,0,5,0,14,1,5,0,5,10,0,34,1,11,0,10,0,258,0.210784314,2,0.976190476,834,35,Long-Heavy,Positive,0.282871923,Hard
31334880,10425739,1,31334880,0,1,1235,58,17,0,2,1,0,0,102,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.008097166,6,0.333333333,951,9,Long-Heavy,Positive,0.433635598,Hard
31361355,30777963,2,NULL,NULL,0,1223,0,0,0,2,1,0,0,205,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0.116925593,3,0.975,834,35,Long-Heavy,Positive,0.282871923,Hard
31406534,30777963,1,NULL,NULL,0,1535,8,2,0,3,3,1,14,240,0,77,0,142,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0.151140065,2,0.975,834,35,Long-Heavy,Positive,0.282871923,Hard
31429929,7118,1,NULL,NULL,0,1223,1,2,0,3,1,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.011447261,4,0.37704918,796,14,Long-Low,Positive,0.069755085,Hard
31583069,17991525,1,NULL,NULL,0,1289,0,0,0,2,1,0,3,220,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.003103181,6,0,843,8,Long-Low,Positive,0.252978138,Hard
31622056,30777963,1,NULL,NULL,0,1217,0,0,0,2,1,0,0,2,0,4,0,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0.203779786,2,0,834,35,Long-Heavy,Positive,0.282871923,Hard
31634129,11474326,1,NULL,NULL,0,1217,1,0,0,2,2,0,2,823,1,14,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.069022186,3,0.642857143,1000.5,11,Long-Heavy,Positive,0.280259014,Hard
31691540,16232,2,NULL,NULL,0,1346,0,0,0,2,1,0,0,202,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.007429421,6,0.912,787,3,Long-Heavy,Positive,0.064395288,Hard
31698142,17991525,1,NULL,NULL,0,1214,0,0,0,2,2,0,0,212,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.033772652,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
31701633,7118,1,NULL,NULL,0,1215,12,9,1,4,2,5,0,329,1,3,0,21,0,0,2,0,5,5,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125,0.102880658,3,0.911392405,796,14,Long-Heavy,Positive,0.069755085,Hard
31719774,17991525,1,NULL,NULL,0,1215,0,0,0,3,1,0,2,308,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.01563786,4,0,843,8,Long-Heavy,Positive,0.252978138,Hard
31893920,30777963,1,NULL,NULL,0,1210,0,0,0,2,1,0,0,204,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004958678,6,0,834,35,Long-Low,Positive,0.282871923,Hard
31975377,10425739,1,NULL,NULL,0,1208,0,0,0,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.049668874,3,0.6,951,9,Long-Heavy,Positive,0.433635598,Hard
32018936,5720337,1,NULL,NULL,0,1207,13,8,0,2,1,0,2,208,0,13,0,0,0,2,0,2,35,0,1,35,0,0,24,0,20,0,0,0,0,0,1,0,0,0,0,0,0,23,0,20,0,0,0,252,0.208782104,2,0.666666667,888,32,Long-Heavy,Positive,0.123802658,Hard
32031956,45297,1,NULL,NULL,0,1758,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002275313,6,0.966666667,752,23,Long-Low,Positive,0.748281629,Hard
32042350,17991525,1,NULL,NULL,0,1207,0,0,0,2,2,0,0,205,0,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.035625518,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
32063840,30777963,1,NULL,NULL,0,1642,3,3,0,3,3,0,15,419,0,49,0,601,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0.202801462,2,0.23255814,834,35,Long-Heavy,Positive,0.282871923,Hard
32063886,10425739,1,NULL,NULL,0,1206,0,0,0,3,0,1,2,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.025704809,4,0.666666667,951,9,Long-Heavy,Positive,0.433635598,Hard
32294426,5720337,1,32294426,0,1,1226,3,2,0,2,2,0,1,204,0,22,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.055464927,3,0.666666667,888,32,Long-Heavy,Positive,0.123802658,Hard
32311248,30777963,1,NULL,NULL,0,1200,1,5,1,4,4,0,5,250,1,59,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0.345,2,0.29787234,834,35,Long-Heavy,Positive,0.282871923,Hard
32331012,1554,1,NULL,NULL,0,1200,1,1,1,2,2,0,0,210,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.0825,3,0.961111111,1789,17,Short-Heavy,Positive,1.513049583,Hard
32371489,17991525,1,NULL,NULL,0,1199,0,0,0,2,2,0,2,291,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.044203503,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
32491861,7295625,1,NULL,NULL,0,1205,0,1,0,2,1,0,1,65,1,1,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.02406639,4,0.555555556,1064,62,Long-Low,Positive,0.562479841,Hard
32523911,16232,2,NULL,NULL,0,1650,3,2,0,2,1,0,0,232,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.016363636,4,0.915384615,787,3,Long-Heavy,Positive,0.064395288,Hard
32531529,30777963,1,NULL,NULL,0,1195,0,4,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.018410042,4,0.979591837,834,35,Long-Low,Positive,0.282871923,Hard
32531545,7295625,1,NULL,NULL,0,1195,5,2,0,3,1,2,0,155,5,0,1,0,4,0,23,0,0,13,0,0,3,0,15,0,48,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0.323849372,2,0.533333333,1064,62,Long-Heavy,Positive,0.562479841,Hard
32635852,16232,2,NULL,NULL,0,1193,197,103,0,3,1,1,3,316,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.036043588,3,0.92248062,787,3,Long-Heavy,Positive,0.064395288,Hard
32905330,4386034,1,NULL,NULL,0,1187,0,0,0,2,1,0,1,259,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0084246,6,0.52,1091,14,Long-Low,Positive,0.098103055,Hard
32937520,17770132,1,NULL,NULL,0,1187,0,0,0,2,1,0,0,203,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00589722,6,0,970.5,13,Long-Low,Positive,0.050503492,Hard
32976869,7694902,1,32976869,0,1,1186,3,3,0,7,1,0,0,335,14,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.077571669,3,0.880597015,1896.5,11.5,Short-Heavy,Positive,0.094867192,Hard
32981761,59758,1,NULL,NULL,0,1186,102,92,13,7,6,1,1,325,7,43,5,41,0,0,26,11,420,140,31,421,55,0,333,22,17,2,55,0,1,0,7,0,1,0,1,49,0,308,20,15,2,49,0,386,0.325463744,2,1,825,14,Long-Heavy,Positive,0.160053706,Hard
32987863,4386034,1,NULL,NULL,0,1186,114,96,4,6,3,1,1,1100,0,107,0,0,0,174,0,19,124,0,35,136,78,0,80,1,1,5,78,0,10,0,4,0,0,0,10,72,0,76,1,1,5,72,0,195,0.164418212,2,0,1091,14,Long-Heavy,Positive,0.098103055,Hard
32992970,30777963,1,NULL,NULL,0,1196,11,3,0,2,2,0,0,206,0,11,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0.118729097,3,0,834,35,Long-Heavy,Positive,0.282871923,Hard
33043744,30777963,1,33043744,0,1,1388,6,8,1,3,3,0,1,218,0,7,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.067002882,3,0.975,834,35,Long-Heavy,Positive,0.282871923,Hard
33130651,30777963,1,33130651,0,1,1182,3,0,0,2,2,0,0,206,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.028764805,4,0.981132075,834,35,Long-Low,Positive,0.282871923,Hard
33225550,45297,1,NULL,NULL,0,1180,8,6,1,6,2,0,0,212,20,12,99,9,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0.094915254,3,0.285714286,752,23,Long-Heavy,Positive,0.748281629,Hard
33286725,5407976,1,NULL,NULL,0,1181,15,6,1,6,1,1,0,399,6,2,0,0,0,0,2,3,2,2,7,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0.038950042,3,0.388888889,1096,8,Long-Heavy,Negative,0.003211222,Hard
33397354,59758,1,NULL,NULL,0,1177,0,0,0,3,2,1,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.048428207,3,0.5,825,14,Long-Heavy,Positive,0.160053706,Hard
33454885,7118,1,NULL,NULL,0,1192,0,1,0,2,2,0,0,205,2,1,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.05033557,3,0.35483871,796,14,Long-Heavy,Positive,0.069755085,Hard
33458621,13689208,1,33458621,0,1,1438,3,62,0,4,4,0,1,251,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.009040334,6,0.75,1207,21,Long-Low,Positive,0.195611016,Hard
33568399,7295625,1,NULL,NULL,0,1177,0,0,0,2,2,0,0,203,0,70,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.116397621,3,0.533333333,1064,62,Long-Heavy,Positive,0.562479841,Hard
33590654,4952332,1,NULL,NULL,0,1173,0,0,0,2,1,0,0,885,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.006820119,6,0,2205,14,Short-Low,Positive,0.474789245,Hard
33702427,17991525,1,NULL,NULL,0,1170,0,0,0,2,1,0,0,228,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.005982906,6,0,843,8,Long-Low,Positive,0.252978138,Hard
34014078,29796617,1,NULL,NULL,0,1164,1,0,0,2,2,0,1,311,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.029209622,4,1,527,25,Long-Heavy,Positive,0.518536793,Hard
34102672,30777963,1,NULL,NULL,0,1162,2,3,0,2,1,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.018932874,4,0,834,35,Long-Low,Positive,0.282871923,Hard
34205251,17991525,1,NULL,NULL,0,1164,0,0,0,2,1,0,0,205,0,14,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0395189,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
34334665,17991525,1,NULL,NULL,0,1227,0,0,0,2,1,0,1,205,1,9,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.016299919,4,0,843,8,Long-Heavy,Positive,0.252978138,Hard
34379569,11474326,1,NULL,NULL,0,1155,0,0,0,2,2,0,1,431,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.006060606,6,0.833333333,1000.5,11,Long-Low,Positive,0.280259014,Hard
34542996,7118,1,NULL,NULL,0,1151,1,0,0,2,2,0,0,204,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.012163336,4,0.523809524,796,14,Long-Low,Positive,0.069755085,Hard
34763698,13350226,1,NULL,NULL,0,1147,14,6,2,3,2,0,0,204,9,31,0,6,0,4,3,17,82,3,254,82,8,0,14,2,3,0,8,0,0,0,5,1,2,0,0,8,0,7,1,1,0,8,0,452,0.394071491,2,0.5,647,7,Long-Heavy,Positive,0.1624238,Hard
34874414,30777963,1,NULL,NULL,0,1148,6,8,2,5,5,1,0,233,2,75,0,53,0,187,47,0,26,304,0,26,141,0,48,2,8,1,141,0,0,0,0,0,0,0,0,36,0,10,1,0,0,36,0,401,0.349303136,2,0,834,35,Long-Heavy,Positive,0.282871923,Hard
35017558,453678,4,NULL,NULL,0,1235,0,0,0,4,1,6,0,219,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.006477733,6,0.9375,1418,8,Short-Low,Positive,0.017721155,Hard
35120957,17991525,1,NULL,NULL,0,1143,0,0,0,2,1,0,0,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001749781,6,0,843,8,Long-Low,Positive,0.252978138,Hard
35290750,14807988,1,NULL,NULL,0,1139,0,0,0,3,3,2,54,143,0,153,0,1660,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,2.392449517,1,0.348623853,841,43,Long-Heavy,Positive,0.882181578,Hard
35417314,17991525,1,NULL,NULL,0,1228,0,2,0,9,4,2,0,419,1,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0.180781759,2,0,843,8,Long-Heavy,Positive,0.252978138,Hard
35488765,30777963,2,NULL,NULL,0,1136,0,0,0,2,1,0,0,211,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.020246479,4,0.981132075,834,35,Long-Low,Positive,0.282871923,Hard
35608638,22616,1,NULL,NULL,0,1133,0,0,0,2,0,2,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.043248014,3,0.45,1093,6,Long-Heavy,Positive,0.202357575,Hard
35874938,7025061,1,NULL,NULL,0,1129,0,0,0,2,1,0,0,2261,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.003542958,6,0,1040.5,7.5,Long-Low,Positive,0.077658766,Hard
35925318,18740233,2,NULL,NULL,0,1128,0,0,0,2,1,0,0,210,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.02570922,4,0.441860465,723,23,Long-Heavy,Negative,0.191137945,Hard
36272891,17991525,1,NULL,NULL,0,1125,0,0,0,2,2,0,1,215,0,23,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.059555556,3,0,843,8,Long-Heavy,Positive,0.252978138,Hard
36306662,18740233,1,NULL,NULL,0,1135,0,0,0,2,1,0,0,202,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.01938326,4,0.325581395,723,23,Long-Low,Negative,0.191137945,Hard
