repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope
6456218,6494034,1,NULL,NULL,0,1940,4,24,1,3,2,0,12,731,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.037628865979381,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
6469206,10032456,1,NULL,NULL,0,1641,0,0,0,2,2,0,1,120,0,6,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.015234613040829,4,0.623931623931624,1063,36,Long-Low,Negative,0.734266891810322
6486908,5407976,2,NULL,NULL,0,2021,0,0,0,2,1,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.001979218208808,6,0.529411764705882,1096,8,Long-Low,Negative,0.003211221542918
6494033,6494034,1,NULL,NULL,0,2020,2,6,0,2,2,0,8,1208,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0.062871287128713,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
6494034,6494034,0,NULL,NULL,0,2020,3508,1663,56,46,21,13,19,5250,15,602,1,658,4,158,116,38,240,318,74,245,36,0,198,3,16,1,36,0,5,0,17,0,0,0,5,17,0,138,3,0,0,17,0,2458,1.21683168316832,1,0,1035.5,23,Long-Heavy,Positive,0.184220677365069
6551811,10032456,1,NULL,NULL,0,1656,0,0,0,3,3,0,4,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.011473429951691,4,0.623931623931624,1063,36,Long-Low,Negative,0.734266891810322
6616352,45297,2,NULL,NULL,0,2014,18,8,0,5,1,0,0,529,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.01142005958292,4,0.4,752,23,Long-Low,Positive,0.748281628504537
6644261,1907206,1,NULL,NULL,0,2012,0,2,1,2,1,0,1,40,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.020874751491054,4,0.951219512195122,1871,41,Long-Heavy,Positive,0.034651473908057
6681816,4143,1,NULL,NULL,0,1750,0,0,0,2,1,0,5,50,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006857142857143,6,0,1286,10.5,Long-Heavy,Positive,0.295998058100017
6683806,147,1,NULL,NULL,0,2247,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.008010680907877,6,0,2445.5,14.5,Short-Heavy,Positive,0.532336878381741
6684029,7694902,1,NULL,NULL,0,2008,0,0,0,2,2,0,3,300,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.035358565737052,3,0,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
6712235,2367496,2,NULL,NULL,0,2007,0,2,0,3,0,2,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.004484304932735,6,1,1568.5,10.5,Long-Low,Positive,0.048621197419166
6714334,1958,1,NULL,NULL,0,2007,0,0,0,3,3,0,21,108,0,108,0,137,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0.117588440458396,3,0.938730853391685,2326.5,103,Short-Heavy,Positive,1.33014401980015
6715347,11474326,1,NULL,NULL,0,2002,0,0,0,2,1,0,10,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000999000999001,6,1,1000.5,11,Long-Low,Positive,0.280259014014592
6717077,11474326,1,NULL,NULL,0,2001,0,0,0,2,1,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000999500249875,6,1,1000.5,11,Long-Low,Positive,0.280259014014592
6756946,1822660,1,NULL,NULL,0,2003,0,1,0,2,2,0,3,17,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.039440838741887,3,0,781,7,Long-Heavy,Positive,0.199327351791936
6788185,70101,1,6788185,0,1,2000,3,2,0,2,2,0,1,205,0,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.021,4,0,1980.5,19,Long-Heavy,Positive,0.303860592388444
6820392,6820392,0,NULL,NULL,0,2020,2259,612,7,7,5,4,5,525,0,41,0,3,0,15,33,0,189,147,0,189,13,0,168,3,7,31,13,0,0,0,0,0,0,0,0,4,0,148,3,2,24,4,0,395,0.195544554455446,2,0,1183,12,Long-Heavy,Positive,-0.080836702271368
7025061,7025061,0,NULL,NULL,0,1989,8267,921,8,7,3,0,0,3044,25,10,28,5,6,0,8,19,357,13,3,371,100,0,180,5,19,6,100,0,5,0,9,0,3,0,5,95,0,165,5,15,4,95,0,294,0.147812971342383,2,0,1040.5,7.5,Long-Heavy,Positive,0.077658766284
7103931,6494034,1,NULL,NULL,0,1986,50,60,2,3,2,0,9,897,0,1,0,0,0,0,0,0,11,0,0,11,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,134,0.067472306143001,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
7106649,27653260,1,NULL,NULL,0,1984,0,0,0,3,1,0,3,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001512096774194,6,1,2390,8,Short-Low,Positive,0.090464146135553
7141228,4386034,2,4870744,1,1,1981,4,1,0,2,1,0,1,432,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002523977788995,6,0.44,1091,14,Long-Low,Positive,0.098103055384801
7190444,6494034,1,NULL,NULL,0,1977,2,23,1,3,1,0,2,752,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.009610520991401,6,1,1035.5,23,Long-Low,Positive,0.184220677365069
7196711,4386034,3,4870744,2,1,1977,0,0,0,2,2,0,0,329,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.012645422357107,4,0.48,1091,14,Long-Heavy,Positive,0.098103055384801
7203863,11637006,1,NULL,NULL,0,1968,0,0,0,2,1,0,5,102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.01219512195122,4,1,1050,52,Long-Low,Positive,0.386361056478958
7227258,35846,1,NULL,NULL,0,1974,0,0,0,2,1,0,0,210,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001013171225937,6,0.395904436860068,481,31,Long-Low,Positive,11.5434922637536
7282196,11637006,1,NULL,NULL,0,1968,0,0,0,2,1,0,5,118,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001524390243902,6,1,1050,52,Long-Low,Positive,0.386361056478958
7295624,7295625,1,NULL,NULL,0,1968,4,3,0,10,10,1,25,486,0,672,0,840,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0.567581300813008,2,0.695652173913043,1064,62,Long-Heavy,Positive,0.562479841124497
7295625,7295625,0,NULL,NULL,0,1969,909,821,65,100,74,44,23,1404,24,2937,4,10106,1,146,1549,361,738,7689,735,936,2473,0,1981,80,1992,32,2473,0,352,0,227,9,174,2,352,590,0,456,20,290,3,590,0,5847,2.96952767902489,1,0,1064,62,Long-Heavy,Positive,0.562479841124497
7401310,6494034,2,7401310,0,1,1964,3,4,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.04786150712831,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
7428914,6494034,1,NULL,NULL,0,1963,4,4,0,2,1,0,7,680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0.07080998471727,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
7451537,7455595,1,7451537,0,1,1962,5,3,0,4,3,2,5,265,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.032619775739042,3,0.666666666666667,1080,61,Long-Heavy,Positive,0.194564156587495
7455595,7455595,0,NULL,NULL,0,2138,206,61,6,5,4,2,5,471,1,12,0,0,0,1,12,64,72,36,193,80,2,0,32,5,6,0,2,0,1,0,21,3,4,0,1,1,0,7,1,2,0,1,0,433,0.202525724976614,2,0,1080,61,Long-Heavy,Positive,0.194564156587495
7460816,7295625,1,NULL,NULL,0,1900,0,0,0,4,3,0,15,367,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.072105263157895,3,0.74,1064,62,Long-Heavy,Positive,0.562479841124497
7474414,70101,1,NULL,NULL,0,1961,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0.151963284038756,2,0.7,1980.5,19,Short-Heavy,Positive,0.303860592388444
7516062,6494034,1,NULL,NULL,0,1958,0,0,0,2,1,1,7,891,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002042900919305,6,1,1035.5,23,Long-Low,Positive,0.184220677365069
7694545,11637006,1,NULL,NULL,0,2883,1,0,0,2,2,0,6,207,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.010405827263267,4,1,1050,52,Long-Low,Positive,0.386361056478958
7694902,7694902,0,NULL,NULL,0,3382,4625,1482,39,71,13,10,3,2309,100,81,15,28,18,4,52,27,300,161,53,310,47,0,175,8,61,6,46,0,3,0,11,2,8,0,2,36,0,136,5,32,5,36,0,1750,0.517445298639858,2,0,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
7749091,4386034,1,NULL,NULL,0,1949,0,0,0,2,1,0,15,1103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.014879425346332,4,0.48,1091,14,Long-Heavy,Positive,0.098103055384801
7763782,7836,1,NULL,NULL,0,3007,1,1,0,3,1,0,0,213,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.003325573661457,6,0.125,2044,14,Long-Low,Positive,0.18285643450775
7787171,6494034,1,NULL,NULL,0,1837,0,2,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001633097441481,6,1,1035.5,23,Long-Low,Positive,0.184220677365069
7790134,1958,1,NULL,NULL,0,1942,9,4,0,4,1,0,0,902,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.055097837281154,3,0.977678571428571,2326.5,103,Short-Heavy,Positive,1.33014401980015
7790391,7118,1,NULL,NULL,0,1942,0,0,0,2,2,1,2,106,0,47,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.043769309989701,3,0,796,14,Long-Heavy,Positive,0.06975508472212
7803365,1907206,1,NULL,NULL,0,1941,0,0,0,2,0,0,0,65,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002060793405461,6,0.394736842105263,1871,41,Long-Low,Positive,0.034651473908057
7819291,70101,1,NULL,NULL,0,1940,0,0,0,2,1,0,0,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00360824742268,6,0,1980.5,19,Short-Low,Positive,0.303860592388444
7864835,7864835,0,NULL,NULL,0,1964,332,210,3,4,1,0,0,245,0,3,0,0,0,0,0,1,106,0,5,106,4,0,11,0,1,10,4,0,0,0,0,0,0,0,0,4,0,11,0,1,10,4,0,40,0.020366598778004,4,0,821.5,9.5,Long-Heavy,Positive,0.019111486741904
7864987,6494034,1,NULL,NULL,0,1939,2,3,0,3,3,0,15,1568,1,257,0,145,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0.663744198040227,2,0,1035.5,23,Long-Heavy,Positive,0.184220677365069
7884242,15060,2,NULL,NULL,0,1937,0,0,0,2,1,0,1,71,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.004646360351058,6,0.375,1850.5,19.5,Long-Low,Positive,0.036498539483377
7896136,6494034,1,NULL,NULL,0,1937,1,0,0,4,4,1,14,1314,0,28,0,47,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.053691275167785,3,0,1035.5,23,Long-Heavy,Positive,0.184220677365069
7922851,7295625,1,NULL,NULL,0,1839,0,0,0,5,4,2,15,272,2,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.037520391517129,3,0.555555555555556,1064,62,Long-Heavy,Positive,0.562479841124497
7938032,40930,1,NULL,NULL,0,1216,0,1,0,3,2,0,0,272,1,3,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.029605263157895,4,0.4,1216,30,Short-Heavy,Negative,0.271371616382802
7951309,11474326,1,NULL,NULL,0,1745,1,0,0,4,4,0,22,3779,0,145,0,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0.298567335243553,2,0.642857142857143,1000.5,11,Long-Heavy,Positive,0.280259014014592
7963652,70101,1,NULL,NULL,0,1933,2,0,0,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.011381272633213,4,0,1980.5,19,Short-Heavy,Positive,0.303860592388444
8026859,12333,1,NULL,NULL,0,1928,0,0,0,4,4,1,5,865,0,54,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0.496369294605809,2,0,2364,38,Short-Heavy,Positive,0.598893159787507
8112245,7295625,1,NULL,NULL,0,1926,2,0,0,3,3,0,17,513,0,93,0,437,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0.173416407061267,2,0.465116279069767,1064,62,Long-Heavy,Positive,0.562479841124497
8149617,6494034,2,NULL,NULL,0,1925,1,3,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.015064935064935,4,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
8202667,1554,1,NULL,NULL,0,1922,0,0,0,2,1,0,2,66,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002601456815817,6,1,1789,17,Long-Low,Positive,1.51304958269221
8302272,7694902,1,NULL,NULL,0,1689,0,0,0,2,2,0,2,162,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.006512729425696,6,0.703125,1896.5,11.5,Short-Low,Positive,0.094867192087237
8385076,4391700,1,NULL,NULL,0,1914,0,0,0,2,2,0,1,336,0,2,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.005224660397074,6,0.619047619047619,1287.5,12,Long-Low,Positive,0.506490663341602
8438566,4952332,1,NULL,NULL,0,1910,0,0,0,2,1,0,0,227,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002094240837696,6,0.4,2205,14,Short-Low,Positive,0.474789245090438
8451168,7295625,1,NULL,NULL,0,1909,3,5,1,28,28,12,23,510,25,503,74,1204,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,1.25877422734416,1,0,1064,62,Long-Heavy,Positive,0.562479841124497
8548460,7694902,1,8548460,0,1,1906,9,2,0,2,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.016789087093389,4,0.737704918032787,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
8616195,45297,1,NULL,NULL,0,1807,2,0,0,7,7,1,46,696,0,100,0,2056,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0.645821804095185,2,0.142857142857143,752,23,Long-Heavy,Positive,0.748281628504537
8784955,1879783,1,NULL,NULL,0,1895,0,0,0,2,1,0,0,206,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002110817941953,6,0,962,10,Long-Low,Negative,0.184651035312954
8786233,7836,1,NULL,NULL,0,1895,0,0,0,2,1,0,15,633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.004749340369393,6,0.125,2044,14,Short-Low,Positive,0.18285643450775
8797876,8797876,0,NULL,NULL,0,1895,51,19,6,4,4,1,4,233,0,12,0,0,0,0,15,1,3,29,2,3,1,0,11,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1731,0.913456464379947,2,0,1386,82,Long-Heavy,Positive,0.526603562969432
8798888,59758,2,NULL,NULL,0,1744,0,0,0,2,2,0,1,8,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.029816513761468,4,1,825,14,Long-Heavy,Positive,0.160053705764332
8932878,7694902,1,NULL,NULL,0,1487,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003362474781439,6,0.703125,1896.5,11.5,Short-Low,Positive,0.094867192087237
8933637,7694902,1,NULL,NULL,0,1887,0,0,0,2,1,1,0,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006359300476948,6,0.703125,1896.5,11.5,Short-Heavy,Positive,0.094867192087237
8941323,8941324,1,NULL,NULL,0,1886,0,0,0,4,4,0,12,2925,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.013785790031813,4,0,1542.5,26,Long-Low,Positive,0.117020180488308
8941324,8941324,0,NULL,NULL,0,1887,19179,4083,15,22,15,17,26,31583,2,38,1,0,0,41,15,11,157,9,3,164,38,0,129,3,4,18,38,0,9,0,6,0,0,2,9,31,0,114,3,4,10,31,0,169,0.089560148383678,3,0,1542.5,26,Long-Heavy,Positive,0.117020180488308
9000729,6820392,1,NULL,NULL,0,1884,2,7,0,3,2,1,0,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.030785562632696,3,0.066666666666667,1183,12,Long-Heavy,Positive,-0.080836702271368
9060199,45297,1,NULL,NULL,0,1881,0,0,0,2,2,0,8,503,0,15,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.024455077086656,4,0,752,23,Long-Heavy,Positive,0.748281628504537
9151465,45297,1,NULL,NULL,0,1878,0,0,0,2,2,0,15,191,0,13,0,179,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.029286474973376,4,0.966666666666667,752,23,Long-Heavy,Positive,0.748281628504537
9163368,7295625,1,NULL,NULL,0,1565,0,0,0,3,1,0,0,2,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.024920127795527,4,0.695652173913043,1064,62,Long-Low,Positive,0.562479841124497
9243611,6494034,2,NULL,NULL,0,1873,0,2,0,2,1,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002669514148425,6,1,1035.5,23,Long-Low,Positive,0.184220677365069
9244906,7836,1,NULL,NULL,0,1872,0,0,0,6,1,0,0,226,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.015491452991453,4,0.5,2044,14,Short-Heavy,Positive,0.18285643450775
9262085,1907206,1,NULL,NULL,0,1871,0,1,0,2,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.003741314804917,6,0.487179487179487,1871,41,Short-Low,Positive,0.034651473908057
9357034,4952332,1,NULL,NULL,0,1863,0,1,0,2,1,0,2,355,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.006977992485239,6,0.579710144927536,2205,14,Short-Low,Positive,0.474789245090438
9362925,1907206,1,NULL,NULL,0,1863,0,0,0,11,1,8,0,285,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.022007514761138,4,0.6,1871,41,Short-Low,Positive,0.034651473908057
9369120,1735275,1,NULL,NULL,0,1863,0,0,0,2,1,0,2,119,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.009125067096082,6,0.715384615384615,819,5.5,Long-Heavy,Positive,0.131381061526857
9397985,7025061,1,NULL,NULL,0,1871,0,0,0,2,1,0,0,1075,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001068947087119,6,1,1040.5,7.5,Long-Low,Positive,0.077658766284
9595833,11637006,1,NULL,NULL,0,1853,0,0,0,2,1,0,5,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00215866162979,6,1,1050,52,Long-Low,Positive,0.386361056478958
9625066,6494034,1,NULL,NULL,0,1822,1,0,0,5,3,0,9,1333,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0.695389681668496,2,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
9645112,3159585,1,NULL,NULL,0,1849,0,0,0,2,2,0,0,313,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.004326663061114,6,0.555555555555556,931,8,Long-Low,Positive,0.209538715104941
9663742,13874,1,NULL,NULL,0,1845,2,8,0,6,4,0,0,259,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.01680216802168,4,0.733333333333333,691,13,Long-Heavy,Positive,0.146874321918415
9664863,19560,1,NULL,NULL,0,1874,0,0,0,2,2,0,4,115,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.023479188900747,4,0.863636363636364,1096,24.5,Long-Heavy,Positive,0.352096946014651
9764640,7694902,1,NULL,NULL,0,2067,1,5,0,6,1,0,0,218,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.018867924528302,4,0.728813559322034,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
9792005,8941324,1,NULL,NULL,0,1834,0,0,0,2,2,0,3,320,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0.368047982551799,2,0.75,1542.5,26,Long-Heavy,Positive,0.117020180488308
9815528,6494034,1,NULL,NULL,0,1832,0,0,0,2,2,1,0,93,0,28,0,74,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0.088427947598253,3,1,1035.5,23,Long-Heavy,Positive,0.184220677365069
